time	manip	gran	press	averat	laba	proba	StZn	cell_1	cell_2	cell_3
367	0	0	0	2	1	0	2	7	4	0	
368	0	0	0	2	1	0	2	7	4	0	
369	0	0	0	2	1	0	2	7	4	0	
370	0	0	0	2	1	0	2	7	4	0	
371	0	0	0	2	1	0	2	7	4	0	
372	1	0	0	3	0	0	2	8	4	0	
373	1	0	0	3	0	0	2	8	4	0	
374	0	0	0	3	0	1	2	8	4	0	
375	1	0	0	0	0	1	2	0	4	0	
376	1	0	0	0	1	2	2	0	4	0	
377	3	0	1	0	1	2	2	0	4	0	
378	3	0	1	0	1	2	2	0	4	0	
379	3	0	1	0	1	2	2	0	4	0	
380	1	0	1	0	1	2	2	0	4	0	
381	1	0	0	0	1	2	2	0	4	0	
382	1	0	0	0	1	2	2	0	4	0	
383	1	0	0	0	1	2	2	0	4	0	
384	1	0	0	0	1	2	2	0	4	0	
385	1	1	0	0	1	0	2	0	4	0	
386	1	1	0	0	0	0	2	0	4	0	
387	1	1	0	0	0	0	2	0	4	0	
388	1	1	0	0	0	0	0	8	4	0	
389	1	1	0	1	0	0	0	8	0	0	
390	1	1	0	1	0	0	0	8	0	0	
391	1	1	0	1	0	0	0	8	0	0	
392	0	2	0	1	0	0	1	8	0	0	
393	0	2	0	1	0	0	1	8	0	0	
394	0	2	0	1	0	0	1	8	0	0	
395	0	2	0	1	0	0	2	8	0	0	
396	0	2	0	1	0	0	2	8	0	0	
397	0	2	0	1	0	0	2	8	0	0	
398	0	2	0	1	0	0	2	8	0	0	
399	0	2	0	1	0	0	2	8	0	0	
